var 0, var 1
0.0,0.02157350304027346
1.1351832772906802,0.11117417028474927
0.8109011935854971,-0.15223241130847365
0.9698218382544052,-0.01694025347401782
1.111317383962764,0.17527765547933583
1.126598016694586,0.04024166794979323
0.8587195369664771,0.033379378567084735
1.1222409635000026,0.045222741106299896
1.0798740359631334,0.32926239486214876
0.8799656636961722,-0.030239407369667667
0.8788272647802197,0.02884459004995947
1.057008365991515,0.06987186368157763
1.1464814641922432,-0.058302754393564304
1.020371491346813,-0.22380739198687763
1.106740889467526,0.20561183094000607
1.0859895494303393,0.16361087309279165
0.7757079905388251,1.0487549795612505E-4
0.9028340930512899,0.0534411793594891
0.8340672939780058,0.07661390543131703
0.9763581926463424,0.09756005549875503
1.0244037657826457,0.10320943182388001
0.9787931155302375,0.19476255030600573
1.0190555676593644,0.1506795954816222
0.8709916785279672,0.17740395003982753
1.0070598026663309,0.048038312111086154
0.9592904203788475,0.12568191851754362
1.1017551327934112,0.15632397619567726
1.0799461682234754,0.03815770947749883
0.9495840712724184,0.18844563986302637
0.8473095077513428,0.2488369291624743
1.2348493688483344,0.12011277190513134
1.034590696680195,0.20118567793661263
1.0336777925421101,0.23465916364507033
1.0685739470963151,0.20221260149878614
1.1145017547678377,0.12108174473525612
0.8106299675448372,0.3068588265076654
1.0297030189796361,0.4838438262798519
0.7858074969901397,0.47389261307904584
0.9115819985378346,0.16044788833900428
0.7452603571677023,0.22763145903819182
1.0057227293671798,0.3254197577065675
1.0387437867747875,0.08135462761977552
0.8716854759009656,0.39008400771599067
0.9974194077066323,0.25148139636968825
1.040947326654597,0.19449933998591784
1.0389557125695905,0.3038048876704298
0.9351099040509155,0.15512079090306
0.9899926022282155,0.2862874223900483
0.8610972901657726,0.27989214453832845
0.8770079792632348,0.3113565801670626
0.9477553341946,0.40552041841507724
0.8953300159357123,0.14714946640726273
0.9568956969932286,0.44567963978458897
0.9005134098446694,0.18618470794865608
0.9777074414679405,0.25774902310112435
0.9402985926441303,0.22959060478070986
0.8439196503693703,0.28083124298633977
