var 0, var 1
-0.5722539952596511,-0.03652137774151927
-0.46284355727711046,-0.0467121929356716
-0.7421690929890814,-0.038929629566522926
-0.45299291129093744,0.12709145632885432
-0.7405699356741121,0.10815220404229849
-0.5411760909486514,-0.10574293085268498
-0.5387833672532738,0.01785246646572607
-0.5130098657032639,-0.03708100790141837
-0.602321908201283,0.1493225639316293
-0.5762944366872168,-0.13079706270420213
-0.546021261410278,0.06744383787401051
-0.5474835764245035,-0.06530967611232419
-0.642031915003693,-0.056293131731556145
-0.6393634393776443,-0.01652441192347129
-0.5677109355318322,-0.023955488816239316
-0.47676739033033844,0.12729631082690804
-0.5768126609120355,-0.031025450401618377
-0.6801921896532359,-0.10529247162587445
-0.6338546838809427,0.11506918858554327
-0.5056984269255226,-0.007518718532535121
-0.6430005625388243,0.037292115116050836
-0.390269348004809,-0.009841571304640896
-0.6754184147310776,0.0045549833211926075
-0.568128131711442,0.08999304277084315
-0.4627663688003556,-0.02897162221926767
-0.5348321679415179,0.09705507017872361
-0.6272176295242883,-0.22085309652446222
-0.730932760460447,-0.07910240770291749
-0.6180143121542344,0.0371395682385487
-0.5282577009876475,0.1452040113202275
-0.5252480061921055,-0.046943517820133916
-0.5534678406951178,-0.14870747377989274
-0.575172430385036,0.021798311770300106
-0.7329083451117094,0.03328055066938505
-0.6937672545808702,-0.018474419362168207
-0.5149207200111969,-0.20247220293698934
-0.5368783376306487,-0.03821345538633729
-0.5111127736191386,0.12176222158643897
-0.7436707069101974,0.034716905575076375
-0.6005821763100949,0.09328458642090935
-0.5809668125145211,0.031976595389302864
-0.6276302038001874,-0.09056194045860852
-0.7739844271752603,-0.08319819923201796
-0.5908108238112557,0.08392644963044874
-0.6540409810694946,0.009855490520436376
-0.6566247562378466,0.06374630792990582
-0.6261485655246687,-0.024242267733249098
-0.6463916849173414,0.09708501773172082
-0.5806481884578665,-0.034210520579098694
-0.6038417433992304,0.1229283293410675
-0.6622039929120241,0.013752251271271599
-0.491106891241611,0.04282988394686678
-0.48500162389584245,-0.11783776039947362
-0.708580136411967,0.13945989935311517
-0.6464231369474547,-0.12036273039692032
-0.39760147654959566,-0.048109786901996736
-0.5651045653422656,0.06729765973867649
-0.5633169532028214,0.12218835445097373
-0.5538623453119261,0.08363907175577925
-0.6010750868549734,-0.030909580963258004
-0.5710339861007085,-0.039714495034860124
-0.6503377333944572,0.006061242522074421
-0.5983397922300878,-0.0192039330819885
-0.5801734886557343,0.05978375160327225
-0.5349726496096979,-0.03389097571349363
-0.601300014969793,-0.05233559121027885
-0.4947412892108002,-0.03113512609958412
-0.6319332978831127,-0.07089150375407774
-0.6232185277486715,-0.04193080404196459
-0.7584722929587586,0.011552763774256342
-0.6971924034345836,0.0705693649233761
-0.7839438829210758,0.08443067128281204
-0.6814115437797076,-0.04542072649013952
-0.7348144859557867,-0.12524295998214308
-0.6909001144162921,0.08463400086249426
-0.5052026654724233,0.0033342706956144288
-0.5928784036692469,-0.03924486045170221
-0.5263709862541638,0.05388724847207606
-0.7531688626573075,-0.06633631878400723
-0.6798725315566596,-0.021606776144693696
-0.5737787576181139,-0.08615794110812511
-0.4118654002316048,0.006048212174384284
-0.6767646306660282,0.1419730727653556
-0.7741917440030952,-0.02095645020756668
-0.5153659165801608,-0.06945649707944582
-0.7538605306585058,0.2845868501388484
-0.6757435311012104,-0.1490782755781957
-0.6902655506140518,0.09277538871808153
-0.6721637124035793,0.02850457678259797
-0.5028376958007895,-0.0887064860116222
-0.5483154575793915,-0.1300643650514647
-0.5283532631209696,-0.13879903477195624
-0.5604541361072545,-0.0049475788571070115
-0.5193552617453018,-0.1395621644553035
-0.7240771733508206,0.09998937107431202
-0.6156193871070029,0.07292942468352921
-0.6499325812394654,0.020255760917396153
-0.5800654660379744,0.02928148630467406
-0.6433603745388385,-0.05469235695857675
-0.7004594702845776,-0.17126158116977758
-0.5979615632590584,-0.015287986376560075
-0.530325232323977,-0.0620479947857415
-0.480599085738455,-0.05504442621353195
-0.593709118148605,0.13299976247183382
-0.5468764435803248,0.07511771846982235
-0.5590709735309476,0.04177721134617933
-0.7312958623589401,0.06589264982984507
-0.6066723137670238,-0.10067126843959191
-0.4229291103529227,0.11477535924604303
-0.5994992175959744,0.11981058017770299
-0.5271499856416813,0.023720023147676
-0.6867247555928864,-0.03498145259066069
-0.6549078909420101,-0.12094082252497414
-0.6210467446960718,-0.25008823695848004
-0.5891139069040129,-0.06920788190194749
-0.5684615906991188,-0.11894056331522278
-0.5236205687671418,0.044670257430020406
-0.5821091320861982,-0.018447832539244237
-0.786094431696938,0.06015807347040373
-0.6999811524453979,-0.013578910739175849
-0.5281249180513449,-0.07360441386823113
-0.4866120955260183,0.01610628232055989
-0.6619204143206073,0.08767425506376587
-0.7189393324161606,-0.11592998608791986
-0.5872483295147533,0.06309312806004753
-0.5313856554790373,-0.02546461052834233
-0.7546792817487635,-0.014169067160608912
-0.47136904902996624,-0.033317632574937375
-0.602356618361035,0.05449224164824763
-0.6389937289655225,-0.02697731749261309
-0.6483603287824595,-0.048458472358846275
-0.5523000171397883,-0.05854916867205433
-0.7554194795166402,0.06556568733021755
-0.46799240332387293,0.012852429176619311
-0.3234141024803862,-0.179180401170683
-0.5346743217567608,0.18281397803264637
-0.6090208557422319,-0.15734351459977705
-0.7267926321363836,-0.049140220698154505
-0.8058571627612394,-0.09791504793714281
-0.4525666908917094,0.04477166510391263
-0.5679112520140969,0.17801674282350505
-0.6197869022569661,0.2102846415368489
-0.5842207003850425,0.009786076219866987
-0.6393548781985458,0.05079223331488662
-0.7069781276540102,0.03664446895225265
-0.5835730740350736,0.010589003592158076
-0.7553796634991137,0.052477961924739615
-0.6696921313849233,0.1497804950340415
-0.6898976969697235,-0.055146514532680234
-0.6719654846443166,-0.22058231670770714
-0.6859429482887425,0.008406235003568175
-0.5957126098265322,-0.08630842660743364
-0.6394588275228232,-0.0759899685268498
-0.5478389472283132,0.04281587441748684
-0.6145456350979964,0.11401647915064084
-0.5520263109157039,0.09109674557342211
-0.4921669776670756,-0.05427015317024677
-0.5426216864369088,-0.003057870366447811
-0.6354743888929796,0.056785971123562526
-0.5126181847540867,0.051391706474207044
-0.6146217694883875,-0.06822618379623842
-0.5632410834821657,0.16389166074100098
-0.6886157540041096,0.1281487984347352
-0.5598579370570331,0.045870363908437656
-0.5881332257112977,-0.009388309332723973
-0.6262982219083658,-0.0302674984019489
-0.717931715727147,-0.04171189587228763
-0.5509952637460463,0.07917356973816841
-0.5901718929723646,-0.03981829865794823
-0.636588648397348,0.04410727637128095
-0.4973835603623238,-0.02388239084888157
-0.6276695560944632,-0.05721440199279221
-0.5293101141478266,0.005508466407657478
-0.5599015805244282,-0.1247922456232401
-0.5693406000495055,0.04652264889883238
-0.4755547723604731,0.06232885816363206
-0.6220668812304396,0.045597552686447336
-0.4520665943471545,0.08822022072524253
-0.33822005951752376,-0.0013214836815094006
-0.597779829952012,0.0017489211509302068
-0.630670672768352,-0.030921488760237946
-0.4537403193001931,-0.003635815886112945
-0.5677745484301255,0.01534257626295151
-0.5598306415860841,0.007542810421208175
-0.7124363407859343,-0.055337238706964574
-0.5306069346665014,-0.10452079571948455
-0.76948056200299,-0.004641604364260143
-0.5886795641443872,0.051270809906308765
-0.7254750504193999,-0.14238477890342122
-0.5797985912707305,-0.1213428455199288
-0.6055042401671237,0.13513815972134371
-0.5859549246151895,0.08423610584833659
-0.5369511394316091,0.08617032272361067
-0.56922166242008,0.15719559622006934
-0.5901388476034108,0.1731846470791365
-0.6640810159047676,-0.027726563820803123
-0.7066148688592915,0.16641570912989573
-0.6092410160451291,-0.013585479656170425
-0.6082992092352948,0.0806771907327207
-0.5602222616976487,0.12572092409489521
-0.6057004061786931,0.11120399802832517
-0.44143197534712475,0.09822144654974188
-0.6540497396162889,-0.1436499410427632
-0.7244611468157888,-0.060876858563575144
-0.679742739545091,0.004660666616843777
-0.7642113190016719,-0.03173937970735942
-0.506915122414871,-0.09613136377885995
-0.6294259452117255,0.0016437375330080773
-0.4533646495926254,-0.18823962631787977
-0.6041634032664964,0.1414298916734034
-0.536480482207098,-0.06044718847809323
-0.4812258766394936,0.02783787827967133
