0.000000000000000000e+00,0.000000000000000000e+00,1.777565831034201294e+00,8.441408339886059542e-01,-1.555149597037877307e-01,2.042416287102999661e-01,-1.473986423101622867e+00,-4.683012331597631306e-01,-2.356944386951804304e+00,5.082090271844773577e-01,-5.093167744704160116e-01,-8.961693947517243575e-02,1.081985606201120387e+00,1.104548750229669807e+00,-1.210906002511809021e+00,5.287901092566346106e-01,2.547335974877400488e+00,-7.410309114816425735e-01,-6.468737597184153199e-01,3.050537499106779071e-01,-1.639146251628988971e+00,-1.012498136474905497e+00,1.637132070438151454e-01,-1.213760261434659649e+00,-1.661669353686413109e+00,-6.243515891011263141e-01,3.511616322602663098e-01,-4.942091893398916636e-01,-1.308354025029474732e+00,1.083247285086238465e-01,-4.347444516812157822e-01,-1.414621724661210944e+00,1.134279839498262943e+00,2.966117451947142825e-01,-2.352953756905128840e-02,2.439563370212706861e+00,1.776711597313206381e-01,8.815738631460613428e-01,1.216614257222148554e+00,4.550619538133029995e-01,-6.550552438875557604e-01,2.945250632295306689e-02,-1.415060342137463012e+00,-4.918227893654326111e-01,-1.039176576765001164e-01,-5.428107493003666573e-01,-1.267639204122650298e+00,-1.279315946327396758e-01,-2.403796594961043198e-01,-2.042740212447999026e-01,-1.546285065081039745e-01,6.197299022350692965e-01,-8.212941236036879200e-01,6.451570592800328630e-01,-1.387387935716589416e-01,-1.393058174029012941e-01,1.110840577105668414e+00,-5.913193899860963443e-01,3.697910932143897433e-01,3.699713481015223238e-01,-8.822715040269117903e-01,1.049091155889693372e+00,-1.041981429788812585e+00,-7.104659407063771415e-01,-2.932636093669147015e-01,-1.619454968094795611e+00,-6.781721284128745808e-02,-5.249461621958161350e-01,-1.880063035320806708e-01,4.642093615631248671e-01,-1.025846890543169021e+00,-6.173605917190377879e-01,2.261223356837112897e-01,-6.890353517812322082e-01,1.404932424595892071e+00,1.328359531174757302e-01,-2.624013430123051993e+00,-2.206058215526676691e-01,7.087941310800820460e-01,1.278996892915112760e+00,5.454868789366393855e-01,-4.973649505688917949e-01,3.162212199826318071e-01,-4.942424342095818046e-01,-2.331413920957277508e+00,-1.154451050297308878e+00,-1.756810069669264340e+00,-1.213332919937168741e+00,1.625375240572533242e+00,5.407190626714285520e-01,1.138179247226319690e+00,5.183691371269146808e-01,7.979793439598299731e-02,2.113227169465207833e+00,-3.660270587826230243e-02,-1.139600130149105883e+00,-2.031401857557138188e-02,7.151906605296852459e-02,-7.150090375508554308e-01,-1.340815156896639326e+00
1.256537842656217478e-02,1.579095143290275781e-04,1.866992460738444715e-01,-4.469942274380776792e-02,-3.155981293449838243e-01,-2.630518524743266084e-01,-1.764527605942843858e+00,-9.369616293230829118e-01,7.475199380789445680e-01,-4.694351782013391761e-01,8.300574046779323201e-01,-1.844689809080825860e-01,7.891965506851116308e-01,-7.305638193981736084e-01,1.532990102517124642e+00,2.482756961496402626e-01,2.179831177030010503e-01,-2.341188496646033346e-01,4.423505724974550746e-01,-8.202461983298465764e-01,-1.700781296042448876e+00,-7.752902842255979254e-02,-9.376725458087016296e-01,-1.847441936216820679e-01,5.894569122051471766e-01,1.345910953224038475e-01,5.328937978561455041e-02,-3.301182100553386872e-02,-8.218550542439432283e-01,6.312166236935126129e-01,-3.821345538633729166e-01,-1.708171674251487415e+00,9.797391998484461517e-02,-5.198908122707225354e-01,1.148030414385272424e+00,-8.646612618516984483e-01,-1.436707069101974321e+00,3.471690557507637331e-01,-2.333405434213474905e+00,8.124294540727426961e-01,4.403125992779730602e-01,-1.121015031107742255e+00,-9.481420728450348223e-01,1.903318748547883910e-01,3.197659538930286427e-01,2.090693911156360496e+00,-6.062687466052478769e-01,-6.999984811573165544e-01,6.827338336695381038e-01,-1.064019196788269506e+00,-1.739844271752603255e+00,-8.319819923201796641e-01,5.125990340840773651e-01,-5.062480968102876094e-02,7.650321170068007381e-01,1.569477353099385297e+00,-1.141297607679868209e+00,-5.404098106949460911e-01,9.855490520436376023e-02,8.969613432201866132e-01,-3.274061476337222221e-01,-4.953900064473064704e-03,-1.453333327205372782e-01,7.256256360065139743e-01,-2.614856552466865991e-01,-2.424226773324909823e-01,-1.053542884810135138e+00,1.727631817706322959e-01,7.752764608489778331e-01,9.144534147941258961e-01,-6.145243057868393644e-01,1.935181154213346799e-01,-3.421052057909869104e-01,1.348905132419356834e+00,-5.578862876890633427e-01,-2.152261889681573059e+00,-4.115958804800777804e-01,-1.046532668355284024e+00,-6.220399291202419745e-01,1.375225127127159830e-01,-1.786936385921906179e-01,-2.077745271763018486e-01,4.087007515008566072e-01,-2.713331102410906914e-01,-2.432785692281033973e-01,1.149983761041575292e+00,-1.178377603994736234e+00,-6.514759543482366855e-01,-1.055290493421341402e+00,-1.780630459903543572e-01,-1.728974740369042251e-02,2.014056365799212323e+00,-4.642313694745475727e-01,-1.203627303969203144e+00,3.372146907178480424e-02,-1.420232215896260808e+00,2.491027013176901894e-01,-5.572538749259019486e-01,-4.566218906124194787e-01,3.489543465773435882e-01
2.512480403969826609e-02,6.315881858303948933e-04,6.534405136006516956e-01,4.304348638135231386e-01,1.268213854814237651e+00,-3.856410233328585457e-01,-5.557923997030305568e-02,-2.189024647985464977e-01,1.030269572642282583e+00,-7.881754605711688288e-02,4.191244787800038618e-01,-1.189332894483295489e+00,-1.638429582049766020e-01,-7.413924456269931351e-01,-5.415022442645071044e-01,4.443744825312619939e-01,1.291370101535141757e+00,8.167776762668669255e-01,-8.254875433245471017e-01,1.099406876985728143e+00,4.227389453826691512e-01,-1.022492539183617932e+00,1.049792743613347179e+00,-1.397725513161754973e+00,4.338547671984323978e-03,-1.134631846346903394e+00,-7.903613703541308849e-03,-1.117508642403219676e+00,6.425843068703396277e-01,3.467495005976043987e-01,1.938963978657437748e+00,1.051028501042353680e+00,-1.273266197658094567e+00,-3.044572136318401956e-01,6.942257097702096980e-01,-1.245058472338885114e+00,1.294255748090744174e+00,-2.699713818613748151e-01,-4.477229824798791280e-01,-7.723398113959838440e-01,2.356501999899885735e+00,3.982376188000422701e-01,1.136200992476933402e+00,-5.734004448609848481e-01,-1.028774638837970552e-02,7.928818452747563583e-01,-1.832580064473340098e+00,-2.397054342709188102e-01,4.869321272067124728e-01,3.990991350647730695e-01,-1.342104198722106068e+00,7.615167805982910876e-01,-1.154735399591881428e+00,1.036189752457717494e+00,-2.850997648678473828e-01,-1.254710390086842819e+00,-1.909951935872558959e+00,-3.163248294793874482e-01,1.435972929073811910e+00,2.942396570372292075e-01,1.349805147365383595e+00,1.686416832874689575e+00,9.409966413770182170e-01,4.297733085863273961e-01,-7.938476729608151539e-01,1.684121910933929822e+00,1.685782607035337222e+00,4.206123817670385234e-01,7.736607904114068957e-01,5.124382961713115359e-01,-5.178018621465585447e-01,-1.159615680843437246e+00,-9.960839612050066405e-01,-1.669036577883900585e-01,1.976305653410372343e-01,-1.706710177842145848e+00,-1.138483904089784060e+00,1.994308453118649738e-01,-2.832189890129900300e-01,-3.106367103251669315e-01,1.699947964650026233e-01,1.514520492711883604e+00,1.787155328090216155e+00,1.732327171108527963e+00,1.247822527043811913e+00,-9.911402885614275515e-01,-2.190942355571297018e-01,-1.374719743024972463e+00,-9.148372360074177867e-02,4.102135725596264271e-01,6.867521478270877111e-01,2.018038454315333574e+00,9.161742247744245615e-01,-7.125943989276277701e-01,2.488939769310977823e+00,2.570264249825001457e+00,3.473064631560328630e-01,6.126993856445063225e-01,6.046374114284981394e-01,1.040359474108819987e-01
3.767232559268752362e-02,1.420886411859884199e-03,-7.809898357320492757e-01,2.527970766599000330e-01,-7.216371240357928318e-01,2.850457678259796790e-01,3.084640507323975767e-01,-1.087877472245726285e+00,-5.244479110241411224e-01,4.416022265158652260e-01,3.944551099253179594e-01,5.168454242060850357e-01,-1.300643650514647032e+00,7.529077776481231110e-01,-6.662353401812282083e-01,-1.531993678030631467e-01,-2.483680898786930213e-01,-9.056268188665769214e-01,3.954586389274553082e-01,-4.947578857107011452e-02,2.330401755844344169e+00,1.108448536486797309e+00,-4.841282762715052312e-01,-7.715385997284081310e-02,3.929228754687230651e-02,-1.240771733508205799e+00,9.998937107431202787e-01,5.199148412749095005e-01,2.003746263966546870e+00,2.095712503974528129e+00,1.440568108871768338e+00,6.081306144597271590e-01,-4.993258123946541782e-01,2.025576091739615392e-01,-8.955573571834329893e-01,1.104011109074551467e+00,-1.268005945377355337e+00,3.341682218216036615e-01,1.428363189544556100e+00,-4.336037453883856974e-01,-5.469235695857674884e-01,-1.890203723102432232e+00,5.665992193259711263e-01,4.617747040165482986e-01,-3.912320839464374089e-02,4.766612071541048712e-01,2.038436740941647687e-02,-1.528798637656007542e-01,-7.136487695695543643e-01,-1.735488711876000734e+00,3.076881907460689014e-01,3.386245077366348277e-01,-1.100766654522740140e+00,1.194009142615449770e+00,-5.504442621353194953e-01,-1.196624267689922361e+00,4.182480286891830934e-01,-5.731003769660658609e-01,7.097912724545806240e-01,1.489700184456681065e+00,5.312355641967513309e-01,7.511771846982234768e-01,-4.820256168234982735e-02,7.002719648186360724e-01,1.355558009545969611e+00,-8.856759931799498275e-01,1.133592681116369461e+00,-1.312958623589401075e+00,6.589264982984506247e-01,6.015429375640499732e-01,7.023077895916843838e-01,-3.299331569060214298e-01,5.505635990379210698e-01,-6.849215461196009880e-01,1.770708896470773119e+00,1.147753592460430294e+00,4.434523530379288481e-01,-1.678893041373627493e-01,9.673795031550509460e-01,1.762384847751117256e-01,8.929989980109101499e-02,7.285001435831875982e-01,2.372002314767600040e-01,-1.593223232749814811e+00,-5.964226737885446328e-01,-2.632668960625853538e-01,2.545554788843114591e-01,-1.291602893744428160e+00,-5.490789094201008469e-01,-1.209408225249741342e+00,2.579889638202583213e-01,1.554108473912006572e+00,2.719307877164318099e-01,-7.342749072438975455e-01,6.095459874822126839e-02,1.088609309598703861e-01,-6.920788190194748779e-01,-9.533663329204206116e-02,-1.774092129497299719e-01,-7.310132277648914156e-01
5.020199497187348425e-02,2.525554894051074226e-03,1.472064490883595589e+00,-1.702980113023164099e+00,1.168420603982962991e+00,-1.982003309653576906e-01,-6.593252440842192197e-01,1.088018344349448663e+00,-5.883625486411598882e-01,-1.733241646786659373e+00,-1.492596572484898187e+00,-3.687047951769542031e-01,-4.299911222015523893e-01,4.291749191883992287e-01,-3.111244051032444058e-01,-2.613025842912052310e-01,-1.734094834201937108e+00,-7.208865337623969749e-01,6.852317172047041050e-01,2.002021363965235390e-01,4.305981012788336337e-01,7.530968559418746988e-01,1.156275102615436756e+00,6.531073588996387791e-01,-8.383691643808810490e-01,-1.280865144579467874e+00,-1.322703989495670918e+00,-3.693668796560938827e-01,-1.910294919111378720e+00,-7.915894678267371143e-02,-1.094161456926981302e+00,2.210576825801402467e+00,2.282616120787642533e+00,1.280998048805170209e+00,4.018501752265036253e-01,-5.023954135773821550e-01,-2.105593334279954210e+00,1.259957683034677034e+00,-3.239494501580738595e-01,6.436383595376342637e-01,5.112465614952548254e-01,-2.644846769343883186e-01,7.876326543113927325e-01,-2.234147492613194785e+00,1.008916291229639550e-01,5.960810496003970949e-01,3.570022722210101918e-02,-1.975078120069879706e+00,1.088903601145232880e+00,6.802573978082018247e-01,1.056130825536563567e+00,-8.876678133808697524e-01,3.776384808635411261e-01,1.093872678672793697e+00,-1.634896663229733205e-01,-5.320216166549924797e-01,-7.737178665107184716e-02,-3.333706213381134598e-01,-6.814053725542053019e-01,6.061854756819512469e-01,-2.078316061665018921e+00,1.218324485940676771e+00,8.570567707900684784e-01,2.807461753763050294e-01,-1.819207123161421247e-01,-7.047476533273078214e-01,-2.796171937718698250e-02,-9.080183838551536546e-01,1.784641573605639797e+00,6.771942879098883372e-01,2.102897951111843966e-01,-1.433767183052225613e+00,-4.261330186048926105e-01,2.714361080368614676e-01,-2.509347969372673348e-01,-8.682137206413635955e-01,1.459423037748115437e+00,-5.170791125532732124e-01,-1.191659987013292260e-01,-2.083869082374888160e-02,1.096704005052682313e-01,-1.234917981252600994e+00,2.362365032323916925e+00,2.288464350411058834e-01,1.024471308203958042e+00,5.491209369877090296e-01,8.022178031638127482e-01,1.000804000936583282e+00,9.527585356093621893e-01,1.647828187521849008e+00,-2.919918454287527831e-01,2.640141283131327010e-01,1.720649818696206035e+00,-2.277338676594323208e-01,9.925403938581788266e-01,9.249280906650036993e-01,-1.320784115391175018e+00,3.394197987445535247e-01,-6.892137348505553152e-02,1.266522807313319676e+00
6.270786876233026830e-02,3.945244697367547050e-03,1.356641713269379490e-01,-3.357948351505030682e-01,-5.165616938808915704e-01,-9.867810539566853612e-01,3.731853798766070485e-01,-1.530206042506438102e+00,-1.553796634991137404e+00,5.247796192473961341e-01,-7.470075225483043813e-01,4.864961321202794231e-01,6.999491325172919887e-02,2.031752991457058399e-01,-2.548308362297040802e-02,-8.989769696972350621e-01,-5.514651453268023529e-01,-7.512973565199467796e-01,3.345536272132797473e-01,-1.351537054431538820e+00,-3.902278033427398207e-01,-1.273352388750815800e+00,-8.594294828874248227e-01,8.406235003568174324e-02,-4.638280163207877393e-01,-1.621927869823259760e+00,2.333348178690173746e+00,1.817079302848584543e+00,-1.857059483645156828e+00,-3.945882752282321992e-01,-7.598996852684980485e-01,7.044028592169267189e-02,1.640928173224315945e+00,1.379811948245850628e+00,4.336337077614176305e-01,-4.204946823553581958e-01,-1.454563509799639553e-01,1.140164791506408370e+00,1.062390090343919402e+00,1.156097124195606618e+00,-1.336057550394503801e+00,-9.058403670289524312e-01,-1.106155832724254662e+00,1.078330223329243331e+00,-5.427015317024677099e-01,7.536606410418521529e-01,-1.935027327219284388e+00,-6.730606810707256971e-01,-9.783700776358478235e-01,1.227100763678984574e+00,-3.547438889297961362e-01,5.678597112356252863e-01,6.079566618561886848e-01,-1.394365369552688749e+00,1.795653236929142457e-02,8.209153045956657513e-01,1.199263399148880138e+00,-1.462176948838757040e-01,-6.822618379623841545e-01,-6.384139052668414971e-01,-1.818957348145409103e+00,-8.327065316960662322e-01,2.939405511937361215e+00,1.514360689760808065e-01,-8.861575400410954817e-01,1.281487984347352116e+00,-7.024016633982912428e-01,3.078774100086332788e-01,-2.886294906304000540e-01,-1.611627972574233070e+00,3.265404026288991624e-01,1.186677428870232809e-01,-9.388309332723972223e-02,-3.944217287514540371e-01,-1.087584565778039414e+00,-5.680444630206892276e-01,5.108630500076348779e-01,-3.042317817062506480e-01,-1.179317157271470462e+00,-4.171189587228762985e-01,-1.166801948768327879e+00,-3.063233118207138173e-01,-9.539842068294258626e-01,8.230564173621428559e-01,-1.190830505153879892e+00,9.828107027635371584e-02,-3.981829865794823120e-01,2.776932244699941155e-01,-9.519123000081280983e-01,4.453864966576833728e-01,-2.442291415169635382e-01,-5.303166898706331706e-02,1.026164396376761934e+00,-2.388239084888156838e-01,9.521783317867250906e-02,1.057875639109866039e+00,-3.230921397246870330e-01,-9.096803758106652982e-01,2.060168326036100062e-01,7.068988585217336196e-01
7.518400981249012682e-02,5.679507332758571003e-03,2.024655351105744128e+00,1.379310811621607513e+00,7.464296628451827509e-01,-7.380665862065765026e-01,-9.814917089283927698e-01,-4.672674600992149374e-01,1.023757800393308104e+00,1.328018287349371551e+00,1.095669224016094789e+00,-6.289437919448769287e-01,-9.003329785691995824e-01,-1.112279529262714783e+00,-1.263316784940146764e+00,-3.318684497695263413e-01,1.772384614804339287e-01,4.381874334529005655e-01,4.389306955121387022e-01,-7.424531167288360711e-01,3.248679937268997286e-02,1.912166419296585929e-01,2.140462063610990118e+00,1.045723526070648335e+00,1.365426294942728193e-02,4.063751319783864280e-01,1.083015903217944137e-01,3.108673362745461577e-01,-2.911466412825826078e-01,8.735742852685645099e-01,-1.633155073918816536e+00,-4.880569868790424204e-01,6.651010991248563764e-01,7.084401988345744305e-01,-4.738003655962511607e-01,1.934757455217545052e-02,-1.075369216935816719e-01,-4.708540171791189555e-01,-5.481135406820837608e-02,1.350017382990190917e+00,5.463000892407961218e-02,1.381292182481288044e+00,-2.834608588599685230e-01,3.468656092650115527e-03,-1.934437911901968829e-02,1.334146890433210553e+00,9.844288075877090094e-01,7.899353634376351518e-01,1.312099783179183632e-01,1.632659998120579825e+00,-1.108461798524709829e+00,1.518174438997125453e+00,3.458078809059834113e-01,4.727323155924969544e-01,8.014998223806603095e-01,-9.198628843949139267e-01,-5.233276194155412481e-02,2.702119432472354088e-01,-2.150769578963228623e-01,6.508833272797632796e-01,-3.539417209801236086e-01,1.677815028095656968e+00,6.907350815310537850e-01,-9.819119774642469656e-01,-1.288022461682203801e+00,1.903321882358930184e+00,-5.064955501475070232e-01,1.374718520127919286e+00,4.322787325512921219e-01,1.438212938232087956e-01,-9.415130817234368399e-01,-5.496531785978475693e-01,-8.474352535798608255e-01,7.543955278051488467e-01,2.176283958239342425e-02,2.032412303724690505e-01,5.921177809365913980e-01,-6.900088104780857101e-01,6.425842077513240769e-01,-1.772456251683392381e+00,6.583483755158119344e-01,-7.712916094297936898e-01,-8.088779365963174595e-01,-3.374977527715954939e-01,-1.045775283072833822e-01,1.525201146800746921e+00,-7.398294291052616156e-01,1.137000668393491898e+00,-7.110424099106827933e-01,-1.823905787831723788e-02,-5.802853151979181501e-01,7.937841290239618097e-02,-6.526301812825648918e-01,-1.614345174289440354e+00,1.497979005311346201e-01,1.273928998297292892e-01,-1.994583801868612394e-01,2.401464315157489371e-01,-1.984072618490347439e+00,4.838319638008161533e-02
8.762448879738615748e-02,7.727794863400855654e-03,-1.618111930471671234e-01,1.112039980283251683e+00,2.344358389646421070e+00,3.145889078351861157e-01,-4.531994413323571225e-01,-2.061362568909500315e+00,1.577230634300503365e+00,-5.404973961628890544e-01,-1.436499410427632073e+00,-4.057358255799689561e-01,-1.428610746742436932e+00,6.878394834348444675e-01,-1.487596464020768172e+00,-6.396364788629790299e-01,-7.974273954509099038e-01,4.660666616843777560e-02,-3.222676805206108885e-01,8.053377417816280914e-01,-1.402388670018881900e+00,7.369427362181267815e-01,8.025797793934558166e-01,9.308487758512892229e-01,-9.613136377885994621e-01,9.882245219370358047e-01,-9.646910832795567714e-01,4.107648602304121987e-01,1.050503328300829819e+00,-2.087202022186182226e+00,1.466353504073745873e+00,-1.882396263178797602e+00,-6.874632576429971775e-02,1.056415813278120952e+00,-5.629014754901444650e-01,2.683667954466705252e-01,-4.592165226403228662e-01,6.351951779290200273e-01,-6.044718847809322781e-01,-9.900644188454312822e-01,-2.824528482599331092e-01,4.210083096529596697e-02,4.672861363181750605e-01,1.167891033081850827e+00,1.632983692153212874e-01,8.381074704813352705e-01,1.520379587333055227e+00,-1.556754109024035992e+00,8.967650586040808447e-01,8.834123014033898880e-01,3.186761839520934059e-01,-7.345473455013943331e-01,-2.842977561756715454e-01,-1.316678464626624745e+00,-6.059717345524433946e-02,6.916307574796364266e-01,-5.497234478277089886e-01,-8.499284066504978474e-01,6.157705389523572270e-01,-8.217707483243930078e-01,8.126929248807844841e-01,1.008384195860221322e+00,7.151034000863641660e-02,-1.063468911641991310e+00,6.741880133515523177e-01,9.337650553665777231e-01,-5.965878416993073419e-01,1.182990759698813843e+00,-6.650786497249789875e-01,5.526812775718941140e-01,3.091213777242566851e-01,-3.849652086689174801e-01,-1.996890615046249540e+00,4.853744008234451845e-01,7.647557253390324661e-01,2.449188781581602969e-01,-2.312394327198083577e+00,-2.290060586463317505e-01,-2.582710219025203258e-01,2.352629946527611704e+00,1.129467191073309396e+00,1.118405217765952919e+00,1.158495758647558382e+00,-5.927122680619869577e-01,1.079268042837835395e+00,8.911683326482701117e-01,2.114741205124165635e+00,-1.622758669939407816e-01,1.238036336503452128e+00,-4.074848803272559383e-01,2.460073439989273858e+00,3.917235031585001859e-01,6.224070175116434150e-02,4.385373856689044336e-01,4.724188853482415018e-01,-1.252744686152035269e-01,1.349492321440640685e+00,-1.416398588740545472e+00,2.928272946140868083e+00,-5.480811862319084904e-01
1.000233857801646614e-01,1.008946003450400877e-02,-1.011369899821069618e+00,1.539363612658488645e+00,3.258083722350731404e-01,7.331428859206737814e-01,-9.633353043275511007e-02,-7.821885732093476484e-01,-2.130177637563257786e-01,-1.207441401630674038e+00,-1.855371424456601748e+00,-6.438385221451178309e-01,-2.780318969393649753e-01,9.980319635409293788e-01,-1.871359838223463357e-01,1.676549183652964459e+00,-7.673715066869432055e-01,-1.911517062851624482e+00,-1.415034732580070065e+00,-7.055464766536599930e-01,7.641337183991943061e-01,-1.482418459403403554e+00,-1.552535337017146022e-01,4.275516816195255032e-01,-6.622647504574981081e-01,3.954079659833591442e-01,-1.215353578585341099e+00,6.386009963960557201e-01,5.112763177885114585e-01,-3.669894287911168451e-01,-5.445950850829933687e-01,1.053309404823653761e+00,1.341776983707562154e+00,2.243594048612673308e+00,1.345709361405458493e+00,-1.246791528049577380e+00,5.548319038714798895e-02,6.933899536432616140e-01,-3.900456152372964169e-01,-2.636722000986694847e-01,4.412330329521902406e-01,-1.574469030178322904e-01,-5.949209218690553608e-02,-2.994829381288795223e-02,2.209338752129771932e-01,-6.481803028078546580e-01,1.512268034987738430e+00,-1.885235635573626611e+00,1.632803121271061197e+00,-2.342131402018753916e-01,2.727141892607044538e-01,2.670021648347475351e-01,1.218448544581957282e+00,3.019207204731215177e-01,-7.813697220711808555e-02,-5.014175512134442236e-01,-6.647709288059090449e-01,-6.156783577161626386e-01,6.574523497027982000e-01,-5.700083804235777096e-01,5.841722858112410321e-01,-5.621684853205483057e-01,-7.582863201284778532e-01,1.788204379050400750e+00,-1.475909382145306203e-01,-1.373330408328573116e+00,-1.410960465091151361e+00,2.410555172656119460e-01,-2.902050289933680305e-01,4.501305437337465576e-01,-1.711941378900081190e-01,-9.594351324207964771e-01,3.369172682751878645e-01,9.902627950619319330e-01,8.275508526611660143e-01,3.985876367302810808e-01,8.594573229938577974e-01,-9.804423024338564385e-01,1.251112832174420930e+00,-5.916189541314345046e-01,-1.207328218068072667e+00,-9.128545573265974822e-01,5.977350097341022073e-01,-1.072997644382685661e-01,-4.657456466316234889e-01,2.020434341614889551e+00,-1.515810407337210286e+00,1.207479169665930829e+00,2.360044496079657592e-02,1.218054805061038914e+00,-2.022534488610933656e-01,-8.995916897504359355e-02,-6.837159494177862396e-01,-1.173738231129940468e+00,5.581891041319825969e-02,-1.085058903657522694e-01,6.006235877124858069e-01,-6.465445216723340049e-01,1.368843422127771658e+00,-2.185054728745214447e+00
1.123747917715218481e-01,1.276375642665236038e-02,1.774644810236341463e+00,1.721625496937068345e+00,1.937636460409934425e-01,1.157070407818512559e+00,9.127947207657398643e-01,1.095158584007048574e+00,-1.591230672198893081e-01,-3.166708662916017936e-01,7.941320542804445326e-01,-9.301226147821649581e-01,-4.792775987532191251e-01,2.256159391994316532e-01,-3.308271883065755370e-02,3.972789496312407742e-01,-5.265239013312971172e-01,1.577776155071177300e+00,1.877592583346686217e+00,-1.173372360667201963e+00,-4.276911716874735592e-01,4.480021725180406977e-01,9.983766016169594026e-01,1.461856650768574184e+00,5.943836214440816335e-01,1.679400252036023833e+00,-3.924106571762025486e-01,7.372362306152709932e-01,6.005762326914509952e-01,7.385433448780754917e-01,-4.059203395007381088e-02,-1.266057564122057499e+00,-1.252791189358330559e+00,-3.871689738182609863e-01,1.222330022783854275e+00,-2.923162338821076386e-02,2.761242260055984388e-01,-4.022445387486271451e-01,-2.474985691160996648e+00,-1.097328096057839319e+00,1.393113550168075254e-01,-8.246558081890097425e-01,-6.035988994803429541e-01,-3.928643525071373044e-01,9.380137104727985786e-01,5.821000096627712006e-01,1.070290194806037265e+00,-1.056487206933136136e+00,1.058406995767516401e+00,-3.634040585937831636e-01,-5.404147328375992210e-01,3.075638731087054212e-01,2.723331493640112067e-01,2.031315301891209457e-01,-8.289537320341661131e-01,1.123879174483871646e+00,7.035853215826251006e-01,5.045957671133911582e-01,-3.937123328936952271e-01,4.981178997251263785e-01,-3.929370931800690164e-02,-5.737316448356613030e-01,5.594415668704340039e-01,-3.730162113593079032e-01,1.306113114660227392e+00,-3.021910699297254976e-01,1.505402643604531132e+00,5.759244090291527202e-02,-5.620918688641955985e-01,-1.592295204515922213e-01,1.126776847200190668e+00,2.344468307883501301e-01,6.073949179986541935e-01,-7.356822290865749903e-01,1.006075025038190462e+00,-1.146949944162090507e+00,1.103804746901207778e+00,-1.293894530937045539e+00,5.072468194991738843e-02,-1.534535897050548048e+00,1.418590711664810211e+00,1.619941083069184495e+00,1.286806859212731524e+00,-2.154542462719006568e-01,1.068230758794590507e+00,-8.401478363532265403e-01,-1.059013153501679572e+00,-6.400836787209407408e-01,-8.516976837008261025e-01,2.264847178612231282e+00,-1.005591899101734077e+00,-5.679888873028714480e-01,-4.273094560101901584e-01,-4.273466782548203391e-02,-8.329786267036639602e-01,-1.888999416018642408e-01,1.334865902025645923e+00,8.420269432113561825e-01,1.201727875396042255e-01,7.220117812912618671e-01
